original_index,repo,category,keyword,comment,file_path,is_genuine_satd,debt_category,severity,severity_reason,is_new_category,new_category_name,ml_pipeline_stage,model_used,classified_at
668,,Deep Learning,NOQA,,modules/paths.py,True,Code Debt,2,The presence of the NOQA keyword suggests a potential code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:13.918530
669,,Deep Learning,NOQA,,modules/paths.py,True,Code Debt,2,The presence of the NOQA keyword suggests a potential code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:17.852832
670,,Deep Learning,NOQA,,modules/processing.py,True,Code Debt,3,Ignoring potential linting issues may lead to code quality degradation,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:21.577798
671,,Deep Learning,TODO,,modules/processing.py,True,Code Debt,3,The presence of a TODO comment in a code file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:25.304964
672,,Deep Learning,HACK,,modules/processing.py,True,Code Debt,3,The presence of the HACK keyword in a comment indicates a workaround or a temporary solution in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:29.047308
673,,NLP,TEMP,,benchmarks/benchmark_array_xd.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:32.820921
674,,NLP,TEMP,,benchmarks/benchmark_array_xd.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:36.543970
675,,NLP,TEMP,,benchmarks/benchmark_array_xd.py,True,Code Debt,3,Temporary solution or workaround used in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:40.358172
676,,NLP,TEMP,,benchmarks/benchmark_indices_mapping.py,True,Code Debt,3,Temporary solution or workaround used in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:44.116324
677,,NLP,TEMP,,benchmarks/benchmark_iterating.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:48.097358
678,,NLP,TEMP,,benchmarks/benchmark_map_filter.py,True,Code Debt,3,Temporary solution or workaround used in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:51.854674
679,,NLP,NOQA,,tests/_test_patching.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:55.582749
680,,NLP,TODO,,tests/conftest.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T05:37:59.342012
681,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in a test file suggests a temporary or incomplete test implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:03.097667
682,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:06.974513
683,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:10.822092
684,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary code (TEMP) suggests a workaround or quick fix.,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:14.655291
685,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Use of TEMP keyword in a test file may indicate a temporary or workaround solution.,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:18.615354
686,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:22.338972
687,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:26.210513
688,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:30.125490
689,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:33.919537
690,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:37.661867
691,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:41.441372
692,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary workaround in test code may lead to unexpected behavior,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:45.191554
693,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:48.908278
694,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:52.643035
695,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:38:56.338594
696,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Inadequate Testing Debt,3,Temporary solution or workaround detected in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:00.062057
697,,NLP,TODO,,tests/test_arrow_dataset.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:03.782658
698,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:07.510548
699,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:11.375798
700,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:15.194021
701,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:18.899646
702,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:22.811109
703,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:26.531320
704,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:30.348013
705,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:34.168121
706,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:37.932691
707,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:41.759295
708,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary code (TEMP) suggests a workaround or quick fix.,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:45.579080
709,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:49.463932
710,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:53.294324
711,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in a test file suggests a temporary or incomplete test implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:39:57.327557
712,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:00.112668
713,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary code (TEMP) suggests a workaround or quick fix.,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:04.022854
714,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary workaround in test file may indicate incomplete or inadequate testing,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:07.980334
715,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:11.719865
716,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:15.586449
717,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary code (TEMP) suggests a workaround or quick fix.,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:19.306334
718,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in a test file suggests a temporary or incomplete test implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:23.038276
719,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in a test file suggests a temporary or incomplete test implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:26.867446
720,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:30.813970
721,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:34.525485
722,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:38.291976
723,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:42.132931
724,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:46.064924
725,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:49.879802
726,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:52.606574
727,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:40:57.346751
728,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:01.342383
729,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:04.068929
730,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in test file suggests temporary or incomplete testing,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:07.886650
731,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:11.718391
732,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Use of TEMP keyword in a test file may indicate a temporary solution or workaround.,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:15.446067
733,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Use of TEMP keyword in a test file suggests a temporary or incomplete test implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:19.179350
734,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:23.040699
735,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:26.906374
736,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:30.745310
737,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:34.444679
738,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:38.146872
739,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:41.972651
740,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:45.721163
741,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary solution or workaround in code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:49.505099
742,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:53.241490
743,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:41:56.979467
744,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:00.823248
745,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:04.574041
746,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:08.366635
747,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary code (TEMP) suggests a workaround or quick fix.,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:12.155247
748,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:15.914441
749,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary workaround in test code may lead to unexpected behavior,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:20.060783
750,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Code Debt,3,Temporary code (TEMP) suggests a workaround or quick fix.,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:23.804176
751,,NLP,TEMP,,tests/test_arrow_dataset.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:42:27.799691
