repo_name,category,file_path,line_number,keyword,debt_type,sdlc_phase,line_content
saltstack/salt,Non-ML Control,tests/minionswarm.py,128,TEMP,Design Debt,P3_Model_Development,"help=""Place temporary files/directories here"","
saltstack/salt,Non-ML Control,tests/minionswarm.py,134,TEMP,Design Debt,P3_Model_Development,"help=""Don't cleanup temporary files/directories"","
saltstack/salt,Non-ML Control,tests/minionswarm.py,181,TEMP,Design Debt,P3_Model_Development,"# If given a temp_dir, use it for temporary files"
saltstack/salt,Non-ML Control,tests/minionswarm.py,254,TEMP,Design Debt,P3_Model_Development,"print(""Remove ALL related temp files/directories"")"
saltstack/salt,Non-ML Control,tests/minionswarm.py,414,TODO,Requirement Debt,P3_Model_Development,"""open_mode"": True,  # TODO Pre-seed keys"
saltstack/salt,Non-ML Control,tools/changelog.py,200,TEMP,Design Debt,P3_Model_Development,"""help"": ""Update for an actual release and not just a temporary CI build."","
saltstack/salt,Non-ML Control,tools/release.py,220,TEMP,Design Debt,P3_Model_Development,"with tempfile.TemporaryDirectory(prefix=f""{salt_version}_release_"") as tsd:"
saltstack/salt,Non-ML Control,tools/release.py,269,TEMP,Design Debt,P3_Model_Development,"with tempfile.TemporaryDirectory(prefix=f""{salt_version}_release_"") as tsd:"
saltstack/salt,Non-ML Control,doc/_ext/saltdomain.py,55,TODO,Requirement Debt,P3_Model_Development,"comment_char = ""#""  # TODO: move this into a directive option"
saltstack/salt,Non-ML Control,salt/_logging/handlers.py,29,TEMP,Design Debt,P3_Model_Development,"Should only be used as a temporary logging handler, while the logging"
saltstack/salt,Non-ML Control,salt/_logging/impl.py,297,XXX,Design Debt,P3_Model_Development,# XXX: extra is never None
saltstack/salt,Non-ML Control,salt/_logging/impl.py,474,TEMP,Design Debt,P3_Model_Development,Is the temporary deferred stream handler configured
saltstack/salt,Non-ML Control,salt/_logging/impl.py,481,TEMP,Design Debt,P3_Model_Development,Get the temporary deferred stream handler
saltstack/salt,Non-ML Control,salt/_logging/impl.py,491,TEMP,Design Debt,P3_Model_Development,Setup the temporary deferred stream handler
saltstack/salt,Non-ML Control,salt/_logging/impl.py,528,TEMP,Design Debt,P3_Model_Development,# Set the default temporary console formatter config
saltstack/salt,Non-ML Control,salt/_logging/impl.py,538,TEMP,Design Debt,P3_Model_Development,Shutdown the temporary deferred stream handler
saltstack/salt,Non-ML Control,salt/_logging/impl.py,1035,TEMP,Design Debt,P3_Model_Development,"# Any logging that should be configured, is configured by now. Shutdown the temporary logging handler."
EleutherAI/pythia,NLP,case-studies/term_frequency/model.py,44,TODO,Requirement Debt,P3_Model_Development,# TODO: update this to be less of a hack once subfolder is fixed in HF
EleutherAI/pythia,NLP,case-studies/term_frequency/model.py,87,TODO,Requirement Debt,P3_Model_Development,self.batch_size_per_gpu = batch_size  # todo: adaptive batch size
EleutherAI/pythia,NLP,case-studies/term_frequency/model.py,93,TODO,Requirement Debt,P3_Model_Development,# TODO: fix multi-gpu
EleutherAI/pythia,NLP,case-studies/term_frequency/model.py,117,TODO,Requirement Debt,P3_Model_Development,# TODO: fix multi-gpu
EleutherAI/pythia,NLP,case-studies/term_frequency/model.py,122,TODO,Requirement Debt,P3_Model_Development,# TODO: fix multi-gpu
EleutherAI/pythia,NLP,case-studies/term_frequency/model.py,157,TODO,Requirement Debt,P3_Model_Development,# TODO: implement fully general `until` that handles until that are
EleutherAI/pythia,NLP,case-studies/term_frequency/model.py,160,TODO,Requirement Debt,P3_Model_Development,# TODO: extract to TokenizedLM?
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_arithmetic.py,14,TODO,Requirement Debt,P3_Model_Development,# TODO: Address all TODOs and remove all explanatory comments
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_arithmetic.py,15,TODO,Requirement Debt,P3_Model_Development,"""""""TODO: Add a description here."""""""
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_arithmetic.py,20,TODO,Requirement Debt,P3_Model_Development,# TODO: Add BibTeX citation
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_arithmetic.py,26,TODO,Requirement Debt,P3_Model_Development,# TODO: Add description of the dataset here
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_arithmetic.py,32,TODO,Requirement Debt,P3_Model_Development,# TODO: Add a link to an official homepage for the dataset here
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_arithmetic.py,35,TODO,Requirement Debt,P3_Model_Development,# TODO: Add the licence for the dataset here if you can find it
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_arithmetic.py,39,TODO,Requirement Debt,P3_Model_Development,"""""""TODO: Short description of my dataset."""""""
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,14,TODO,Requirement Debt,P3_Model_Development,# TODO: Address all TODOs and remove all explanatory comments
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,15,TODO,Requirement Debt,P3_Model_Development,"""""""TODO: Add a description here."""""""
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,20,TODO,Requirement Debt,P3_Model_Development,# TODO: Add BibTeX citation
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,26,TODO,Requirement Debt,P3_Model_Development,# TODO: Add description of the dataset here
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,32,TODO,Requirement Debt,P3_Model_Development,# TODO: Add a link to an official homepage for the dataset here
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,35,TODO,Requirement Debt,P3_Model_Development,# TODO: Add the licence for the dataset here if you can find it
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,38,TODO,Requirement Debt,P3_Model_Development,# TODO: Name of the dataset usually matches the script name with CamelCase instead of snake_case
EleutherAI/pythia,NLP,case-studies/term_frequency/numerical_reasoning_time_unit_conversion.py,40,TODO,Requirement Debt,P3_Model_Development,"""""""TODO: Short description of my dataset."""""""
allenai/dolma,NLP,scripts/dolma_single_digit_tokenizer.py,3,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/dolma_single_digit_tokenizer.py,14,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tmp_dir:
allenai/dolma,NLP,scripts/dolma_stats.py,15,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/dolma_stats.py,236,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,scripts/dolma_stats.py,1022,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,scripts/dolma_stats.py,1099,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,scripts/download_phishing_domains.py,19,NOQA,Test Debt,P3_Model_Development,"phishing_domains = ""https://raw.githubusercontent.com/mitchellkrogza/Phishing.Database/master/ALL-phishing-domains.tar.gz""    # noqa: E501"
allenai/dolma,NLP,scripts/download_phishing_domains.py,20,NOQA,Test Debt,P3_Model_Development,"phishing_links = ""https://raw.githubusercontent.com/mitchellkrogza/Phishing.Database/master/ALL-phishing-links.tar.gz""      # noqa: E501"
allenai/dolma,NLP,scripts/download_phishing_domains.py,41,TEMP,Design Debt,P3_Model_Development,# Temporary directory to store downloaded and extracted files
allenai/dolma,NLP,scripts/download_phishing_domains.py,42,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmp_dir:
allenai/dolma,NLP,scripts/download_url_blocklist.py,56,TEMP,Design Debt,P3_Model_Development,# Temporary directory to store downloaded and extracted files
allenai/dolma,NLP,scripts/download_url_blocklist.py,57,TEMP,Design Debt,P3_Model_Development,with tempfile.TemporaryDirectory() as tmpdirname:
allenai/dolma,NLP,scripts/fix_dolma_v15_tokenizer.py,3,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/fix_dolma_v15_tokenizer.py,38,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tmp_dir:
allenai/dolma,NLP,scripts/hash_sample.py,9,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/hash_sample.py,133,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,scripts/install_blingfire_macos.py,18,TEMP,Design Debt,P3_Model_Development,# clone blingfire repo to a temp directory
allenai/dolma,NLP,scripts/make_wikipedia.py,19,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/make_wikipedia.py,254,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,scripts/remove_empty_docs.py,6,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/remove_empty_docs.py,90,TEMP,Design Debt,P3_Model_Development,"ag.add_argument(""-t"", ""--temp-dir"", type=str, default=None)"
allenai/dolma,NLP,scripts/remove_empty_docs.py,97,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory(dir=args.temp_dir) as tmpdir:
allenai/dolma,NLP,scripts/stats_urls.py,11,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/stats_urls.py,97,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tmpdir:
allenai/dolma,NLP,scripts/wimbd_to_dolma.py,14,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,scripts/wimbd_to_dolma.py,115,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,configs/c4-replication/reformat_trafilatura.py,6,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,configs/c4-replication/reformat_trafilatura.py,73,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,python/dolma/__init__.py,11,NOQA,Test Debt,P3_Model_Development,from . import dolma as _dolma  # type: ignore   # noqa: E402
allenai/dolma,NLP,python/dolma/__init__.py,12,NOQA,Test Debt,P3_Model_Development,from .core import TaggerRegistry  # noqa: E402
allenai/dolma,NLP,python/dolma/__init__.py,13,NOQA,Test Debt,P3_Model_Development,from .core.errors import DolmaRustPipelineError  # noqa: E402
allenai/dolma,NLP,python/dolma/__init__.py,14,NOQA,Test Debt,P3_Model_Development,from .core.taggers import BaseTagger  # noqa: E402
allenai/dolma,NLP,python/dolma/__init__.py,15,NOQA,Test Debt,P3_Model_Development,from .taggers import *  # noqa: E402
allenai/dolma,NLP,scripts/validate_mixer/file_operations.py,41,TEMP,Design Debt,P3_Model_Development,# Create the temporary directory if it doesn't exist
allenai/dolma,NLP,scripts/validate_mixer/validator.py,225,TEMP,Design Debt,P3_Model_Development,# Clean up: remove the temporary directory and its contents
allenai/dolma,NLP,scripts/validate_mixer/validator.py,229,TEMP,Design Debt,P3_Model_Development,"# print(f""Temporary directory '{temp_dir}' has been removed."")"
allenai/dolma,NLP,scripts/validate_mixer/validator.py,231,TEMP,Design Debt,P3_Model_Development,"print(f""Error while removing temporary directory '{temp_dir}': {str(e)}"")"
allenai/dolma,NLP,sources/starcoder/v0.py,5,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,sources/starcoder/v0.py,78,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as tempdir:
allenai/dolma,NLP,tests/python/test_code.py,92,TODO,Requirement Debt,P3_Model_Development,# TODO: This test fail; check with Akshita if this is expected
allenai/dolma,NLP,tests/python/test_data_types.py,46,TODO,Requirement Debt,P3_Model_Development,# TODO: add tests for to/from Spec
allenai/dolma,NLP,tests/python/test_data_types.py,57,XXX,Design Debt,P3_Model_Development,"Span(start=0, end=2, type=""xxx"", score=1.0),"
allenai/dolma,NLP,tests/python/test_data_types.py,67,XXX,Design Debt,P3_Model_Development,"{""start"": 0, ""end"": 2, ""type"": ""xxx"", ""score"": 1.0, ""mention"": ""te""},"
allenai/dolma,NLP,tests/python/test_data_types.py,84,XXX,Design Debt,P3_Model_Development,"{""start"": 0, ""end"": 2, ""type"": ""xxx"", ""score"": 1.0, ""mention"": ""te""},"
allenai/dolma,NLP,tests/python/test_deduper.py,5,TEMP,Design Debt,P3_Model_Development,"from tempfile import NamedTemporaryFile, TemporaryDirectory"
allenai/dolma,NLP,tests/python/test_deduper.py,46,TEMP,Design Debt,P3_Model_Development,"self.local_temp_dir = self.stack.enter_context(TemporaryDirectory()).rstrip(""/"")"
allenai/dolma,NLP,tests/python/test_deduper.py,58,TEMP,Design Debt,P3_Model_Development,# copy provided config files to local temp dir
allenai/dolma,NLP,tests/python/test_deduper.py,77,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,96,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,110,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,123,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,150,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,175,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,210,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,242,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,276,TEMP,Design Debt,P3_Model_Development,"with NamedTemporaryFile(""w"") as f:"
allenai/dolma,NLP,tests/python/test_deduper.py,370,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as d:
allenai/dolma,NLP,tests/python/test_deduper.py,420,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as d:
allenai/dolma,NLP,tests/python/test_deduper.py,458,TODO,Requirement Debt,P3_Model_Development,# TODO: fix last paragraph not having a newline
allenai/dolma,NLP,tests/python/test_extra.py,6,TEMP,Design Debt,P3_Model_Development,from tempfile import TemporaryDirectory
allenai/dolma,NLP,tests/python/test_extra.py,39,TEMP,Design Debt,P3_Model_Development,with TemporaryDirectory() as temp_dir:
allenai/dolma,NLP,tests/python/test_license.py,9,NOQA,Test Debt,P3_Model_Development,"'<p xmlns:cc=""http://creativecommons.org/ns#"" xmlns:dct=""http://purl.org/dc/terms/""><a property=""dct:title"" rel=""cc:attributionURL"" href=""http://test.com/pic.jpg"">Test</a> by <a rel=""cc:attributionURL"
allenai/dolma,NLP,tests/python/test_license.py,15,NOQA,Test Debt,P3_Model_Development,"'<a href=""http://creativecommons.org/licenses/by/4.0/?ref=chooser-v1"" target=""_blank"" rel=""license noopener noreferrer"" style=""display:inline-block"">CC BY 4.0</a>',  # noqa"
allenai/dolma,NLP,tests/python/test_license.py,21,NOQA,Test Debt,P3_Model_Development,"'<p xmlns:cc=""http://creativecommons.org/ns#"" xmlns:dct=""http://purl.org/dc/terms/""><a property=""dct:title"" rel=""cc:attributionURL"" href=""http://test.com/pic.jpg"">Test</a> by <a rel=""cc:attributionURL"
allenai/dolma,NLP,tests/python/test_license.py,33,NOQA,Test Debt,P3_Model_Development,"'This page, by <a href=""http://lessig.org/"">Lawrence Lessig</a>, is licensed under a <a rel=""license"" href=""https://creativecommons.org/licenses/by/3.0/""> Creative Commons Attribution License</a>.',  "
keras-team/autokeras,AutoML/RL,autokeras/auto_model.py,140,TODO,Requirement Debt,P3_Model_Development,# TODO: Support passing a tuner instance.
keras-team/autokeras,AutoML/RL,autokeras/graph.py,67,TEMP,Design Debt,P3_Model_Development,# Temporary attributes
